No.,Time,Source,Destination,Protocol,Length,Info
390861,7199.333861,192.168.137.174,23.62.230.84,HTTP,354,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UV0104-NPVB31077_CN-0000000000340091-2BC03B7KJ HTTP/1.1 
390863,7199.362957,23.62.230.84,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
390886,7200.471888,192.168.137.174,23.205.106.188,HTTP,281,GET /cdn/video/ALL/UV0015/NPVB31581_CN/0000000000000000000000000beemc.PNG?country=us HTTP/1.1 
390904,7200.733944,23.205.106.188,192.168.137.174,HTTP,961,HTTP/1.1 200 OK  (PNG)
390946,7201.469861,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
390953,7201.495872,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
390965,7201.538579,192.168.137.174,23.62.230.84,HTTP,354,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UV0104-NPVB26724_CN-0000000000322336-2BC03B7JV HTTP/1.1 
390969,7201.573347,23.62.230.84,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
390994,7202.922346,192.168.137.174,23.205.106.188,HTTP,281,GET /cdn/video/ALL/UV0015/NPVB30586_CN/0000000000000000000000000b7qc0.PNG?country=us HTTP/1.1 
391046,7203.721376,23.205.106.188,192.168.137.174,HTTP,1251,HTTP/1.1 200 OK  (PNG)
391060,7203.911585,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
391065,7203.936847,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
391079,7203.988634,192.168.137.174,23.62.230.84,HTTP,354,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UV0008-NPVB26963_CN-0000000000323519-2BC03AZXG HTTP/1.1 
391081,7204.017677,23.62.230.84,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
391104,7205.176059,192.168.137.174,23.205.106.188,HTTP,281,GET /cdn/video/ALL/UV0010/NPVB26489_CN/0000000000000000000000000c0thi.PNG?country=us HTTP/1.1 
391142,7205.811067,23.205.106.188,192.168.137.174,HTTP,1399,HTTP/1.1 200 OK  (PNG)
391176,7206.283619,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
391181,7206.311601,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
391191,7206.375832,192.168.137.174,23.62.230.84,HTTP,354,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UV0004-NPVB30662_CN-0000000000338401-2BC03B14K HTTP/1.1 
391193,7206.401005,23.62.230.84,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
391219,7208.718912,192.168.137.174,23.205.106.155,HTTP,281,GET /cdn/video/ALL/UV0015/NPVB29779_CN/0000000000000000000000000b5ox0.PNG?country=us HTTP/1.1 
391271,7209.681587,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
391281,7209.707539,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
391285,7209.729986,192.168.137.174,23.62.230.84,HTTP,354,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UV0015-NPVB31581_CN-0000000000341879-2BC03A2OT HTTP/1.1 
391287,7209.763732,23.62.230.84,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
391320,7209.993784,23.205.106.155,192.168.137.174,HTTP,1345,HTTP/1.1 200 OK  (PNG)
391334,7213.449297,192.168.137.174,23.205.106.155,HTTP,281,GET /cdn/video/ALL/UV0104/NPVB26715_CN/0000000000000000000000000ad1bn.PNG?country=us HTTP/1.1 
391374,7213.972405,23.205.106.155,192.168.137.174,HTTP,726,HTTP/1.1 200 OK  (PNG)
391405,7214.621568,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
391410,7214.653106,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
391424,7214.722863,192.168.137.174,23.62.230.84,HTTP,354,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UV0015-NPVB30586_CN-0000000000338109-2BC039F92 HTTP/1.1 
391426,7214.752215,23.62.230.84,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
391451,7216.368909,192.168.137.174,23.205.106.188,HTTP,281,GET /cdn/video/ALL/UV0104/NPVB26732_CN/0000000000000000000000000bag6r.PNG?country=us HTTP/1.1 
391506,7217.08671,23.205.106.188,192.168.137.174,HTTP,917,HTTP/1.1 200 OK  (PNG)
391527,7217.291425,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
391535,7217.319317,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
391544,7217.385108,192.168.137.174,23.62.230.84,HTTP,354,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UV0010-NPVB26489_CN-0000000000321263-2BC0395LT HTTP/1.1 
391546,7217.415703,23.62.230.84,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
391572,7219.156753,192.168.137.174,23.205.106.188,HTTP,281,GET /cdn/video/ALL/UV0005/NPVB32203_CN/0000000000000000000000000biudj.PNG?country=us HTTP/1.1 
391613,7219.68683,23.205.106.188,192.168.137.174,HTTP,1490,HTTP/1.1 200 OK  (PNG)
391653,7220.225465,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
391659,7220.253898,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
391667,7220.287873,192.168.137.174,23.62.230.84,HTTP,354,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UV0015-NPVB29779_CN-0000000000334780-2BC03B6T7 HTTP/1.1 
391669,7220.313339,23.62.230.84,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
391693,7221.306966,192.168.137.174,23.205.106.188,HTTP,281,GET /cdn/video/ALL/UV0005/NPVB32203_CN/0000000000000000000000000biunr.PNG?country=us HTTP/1.1 
391749,7222.027737,23.205.106.188,192.168.137.174,HTTP,1490,HTTP/1.1 200 OK  (PNG)
391778,7222.29003,192.168.137.174,23.62.230.84,HTTP,354,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UV0104-NPVB26715_CN-0000000000322240-2BC03B7K3 HTTP/1.1 
391783,7222.292901,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
391785,7222.319427,23.62.230.84,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
391787,7222.323699,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
391811,7223.159071,192.168.137.174,23.205.106.188,HTTP,281,GET /cdn/video/ALL/UV0005/NPVB32203_CN/0000000000000000000000000biuml.PNG?country=us HTTP/1.1 
391848,7223.670788,23.205.106.188,192.168.137.174,HTTP,1489,HTTP/1.1 200 OK  (PNG)
391882,7224.226521,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
391887,7224.248745,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
391903,7224.293218,192.168.137.174,23.62.230.84,HTTP,354,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UV0104-NPVB26732_CN-0000000000339664-2BC03B7KF HTTP/1.1 
391905,7224.321994,23.62.230.84,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
391928,7226.730668,192.168.137.174,23.205.106.188,HTTP,281,GET /cdn/video/ALL/UV0008/NPVB31199_CN/0000000000000000000000000bcnl7.PNG?country=us HTTP/1.1 
391965,7227.239531,23.205.106.188,192.168.137.174,HTTP,570,HTTP/1.1 200 OK  (PNG)
392006,7227.780534,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
392015,7227.810209,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
392016,7227.815298,192.168.137.174,23.62.230.84,HTTP,354,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UV0005-NPVB32203_CN-0000000000345575-2BC03B3LA HTTP/1.1 
392018,7227.837836,23.62.230.84,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
392042,7228.800381,192.168.137.174,23.205.106.188,HTTP,281,GET /cdn/video/ALL/UV0015/NPVB31202_CN/0000000000000000000000000bc4zr.PNG?country=us HTTP/1.1 
392093,7229.566821,23.205.106.188,192.168.137.174,HTTP,680,HTTP/1.1 200 OK  (PNG)
392116,7229.823529,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
392126,7229.850655,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
392130,7229.866255,192.168.137.174,23.62.230.84,HTTP,354,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UV0005-NPVB32203_CN-0000000000345576-2BC03B6VP HTTP/1.1 
392132,7229.895318,23.62.230.84,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
392154,7230.382602,192.168.137.174,23.205.106.188,HTTP,281,GET /cdn/video/ALL/UV0008/NPVB29818_CN/0000000000000000000000000b3zmk.PNG?country=us HTTP/1.1 
392210,7231.197905,23.205.106.188,192.168.137.174,HTTP,1490,HTTP/1.1 200 OK  (PNG)
392219,7231.287253,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
392225,7231.317072,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
392238,7231.382957,192.168.137.174,23.62.230.84,HTTP,354,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UV0005-NPVB32203_CN-0000000000345577-2BC03B6VT HTTP/1.1 
392240,7231.407553,23.62.230.84,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
392265,7231.788298,192.168.137.174,23.205.106.188,HTTP,281,GET /cdn/video/ALL/UV0006/NPVB26917_CN/0000000000000000000000000b9ocv.PNG?country=us HTTP/1.1 
392288,7232.340587,23.205.106.188,192.168.137.174,HTTP,544,HTTP/1.1 200 OK  (PNG)
392329,7232.90057,192.168.137.174,23.62.230.84,HTTP,354,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UV0008-NPVB31199_CN-0000000000340548-2BC03AZSE HTTP/1.1 
392332,7232.902758,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
392337,7232.926392,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
392338,7232.927858,23.62.230.84,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
392360,7233.258576,192.168.137.174,23.205.106.188,HTTP,281,GET /cdn/video/ALL/UV0008/NPVB27156_CN/0000000000000000000000000afpx5.PNG?country=us HTTP/1.1 
392385,7233.686889,23.205.106.188,192.168.137.174,HTTP,1380,HTTP/1.1 200 OK  (PNG)
392419,7234.172328,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
392425,7234.209942,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
392436,7234.252231,192.168.137.174,23.62.230.84,HTTP,354,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UV0015-NPVB31202_CN-0000000000340563-2BC03T3RX HTTP/1.1 
392438,7234.286186,23.62.230.84,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
392466,7238.377512,192.168.137.174,23.205.106.155,HTTP,281,GET /cdn/video/ALL/UV0004/NPVB27101_CN/0000000000000000000000000aj4l3.PNG?country=us HTTP/1.1 
392514,7239.179423,23.205.106.155,192.168.137.174,HTTP,362,HTTP/1.1 200 OK  (PNG)
392532,7239.35717,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
392537,7239.382348,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
392553,7239.476714,192.168.137.174,23.62.230.84,HTTP,354,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UV0008-NPVB29818_CN-0000000000334958-2BC03AZWG HTTP/1.1 
392557,7239.503537,23.62.230.84,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
392580,7240.559496,192.168.137.174,23.205.106.155,HTTP,281,GET /cdn/video/ALL/UV0004/NPVB30651_CN/0000000000000000000000000bitqg.PNG?country=us HTTP/1.1 
392633,7241.273586,23.205.106.155,192.168.137.174,HTTP,639,HTTP/1.1 200 OK  (PNG)
392651,7241.519151,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
392662,7241.552039,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
392668,7241.592953,192.168.137.174,23.62.230.84,HTTP,354,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UV0006-NPVB26917_CN-0000000000323396-2BC037JL2 HTTP/1.1 
392670,7241.62407,23.62.230.84,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
392692,7242.728959,192.168.137.174,23.205.106.155,HTTP,281,GET /cdn/video/ALL/UV0004/NPVB30027_CN/0000000000000000000000000bboh8.PNG?country=us HTTP/1.1 
392730,7243.418018,23.205.106.155,192.168.137.174,HTTP,1501,HTTP/1.1 200 OK  (PNG)
392768,7243.864655,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
392776,7243.889236,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
392780,7243.912275,192.168.137.174,23.62.230.84,HTTP,354,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UV0008-NPVB27156_CN-0000000000324553-2BC03AZSO HTTP/1.1 
392782,7243.940922,23.62.230.84,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
392807,7247.920873,192.168.137.174,23.205.106.155,HTTP,281,GET /cdn/video/ALL/UV0006/NPVB29528_CN/0000000000000000000000000b98cw.PNG?country=us HTTP/1.1 
392860,7248.594792,23.205.106.155,192.168.137.174,HTTP,165,HTTP/1.1 200 OK  (PNG)
392891,7249.017175,192.168.137.174,23.62.230.84,HTTP,354,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UV0004-NPVB27101_CN-0000000000324164-2BC045JSK HTTP/1.1 
392896,7249.044106,23.62.230.84,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
392899,7249.049683,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
392904,7249.073495,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
392925,7251.187151,192.168.137.174,23.205.106.155,HTTP,281,GET /cdn/video/ALL/UV0013/NPVB29577_CN/0000000000000000000000000b2z9f.PNG?country=us HTTP/1.1 
392956,7251.890807,23.205.106.155,192.168.137.174,HTTP,187,HTTP/1.1 200 OK  (PNG)
392969,7252.070968,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
392977,7252.097099,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
392989,7252.153731,192.168.137.174,23.62.230.84,HTTP,354,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UV0004-NPVB30651_CN-0000000000345839-2BC03B7FF HTTP/1.1 
392991,7252.183431,23.62.230.84,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
393013,7254.058772,192.168.137.174,23.205.106.155,HTTP,281,GET /cdn/video/ALL/UV0018/NPVB30708_CN/0000000000000000000000000bep03.PNG?country=us HTTP/1.1 
393065,7254.767867,23.205.106.155,192.168.137.174,HTTP,1242,HTTP/1.1 200 OK  (PNG)
393082,7254.976685,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
393089,7255.00757,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
393101,7255.059219,192.168.137.174,23.62.230.84,HTTP,354,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UV0004-NPVB30027_CN-0000000000335830-2BC045H9Z HTTP/1.1 
393103,7255.08634,23.62.230.84,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
393130,7260.763442,192.168.137.174,23.62.7.146,HTTP,281,GET /cdn/video/ALL/UV0018/NPVB30708_CN/0000000000000000000000000benzz.PNG?country=us HTTP/1.1 
393165,7261.386701,23.62.7.146,192.168.137.174,HTTP,867,HTTP/1.1 200 OK  (PNG)
393202,7261.78212,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
393209,7261.808939,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
393224,7261.889127,192.168.137.174,23.62.230.84,HTTP,354,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UV0006-NPVB29528_CN-0000000000333844-2BC03B5EW HTTP/1.1 
393228,7261.917128,23.62.230.84,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
393254,7264.650345,192.168.137.174,23.62.7.146,HTTP,281,GET /cdn/video/ALL/UV0018/NPVB30708_CN/0000000000000000000000000beoun.PNG?country=us HTTP/1.1 
393292,7265.346917,23.62.7.146,192.168.137.174,HTTP,1351,HTTP/1.1 200 OK  (PNG)
393331,7267.17256,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
393341,7267.198655,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
393345,7267.218097,192.168.137.174,23.62.230.84,HTTP,354,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UV0013-NPVB29577_CN-0000000000333960-2BC03AP52 HTTP/1.1 
393349,7267.247553,23.62.230.84,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
393372,7268.006491,192.168.137.174,23.62.7.146,HTTP,281,GET /cdn/video/ALL/UV0001/NPVB30538_CN/0000000000000000000000000b8t3v.PNG?country=us HTTP/1.1 
393398,7268.366391,23.62.7.146,192.168.137.174,HTTP,1269,HTTP/1.1 200 OK  (PNG)
393432,7268.995309,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
393439,7269.023641,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
393451,7269.070314,192.168.137.174,23.62.230.84,HTTP,354,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UV0018-NPVB30708_CN-0000000000342006-2BC039HFW HTTP/1.1 
393455,7269.101716,23.62.230.84,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
393482,7273.91135,192.168.137.174,23.62.7.146,HTTP,281,GET /cdn/video/ALL/UV0004/NPVB26703_CN/0000000000000000000000000aaqjx.PNG?country=us HTTP/1.1 
393518,7274.644706,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
393525,7274.671548,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
393554,7274.729841,192.168.137.174,23.62.230.84,HTTP,354,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UV0018-NPVB30708_CN-0000000000342007-2BC039HGO HTTP/1.1 
393559,7274.767328,23.62.7.146,192.168.137.174,HTTP,877,HTTP/1.1 200 OK  (PNG)
393561,7274.767388,23.62.230.84,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
393585,7277.565195,192.168.137.174,23.62.7.146,HTTP,281,GET /cdn/video/ALL/UV0013/NPVB26476_CN/0000000000000000000000000as9qe.PNG?country=us HTTP/1.1 
393622,7278.282744,23.62.7.146,192.168.137.174,HTTP,855,HTTP/1.1 200 OK  (PNG)
393653,7278.688997,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
393665,7278.727486,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
393672,7278.765107,192.168.137.174,23.62.230.84,HTTP,354,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UV0018-NPVB30708_CN-0000000000340942-2BC038VG2 HTTP/1.1 
393674,7278.798072,23.62.230.84,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
393699,7281.049797,192.168.137.174,23.62.7.144,HTTP,281,GET /cdn/video/ALL/UV0010/NPVB29974_CN/0000000000000000000000000b7182.PNG?country=us HTTP/1.1 
393730,7281.534989,23.62.7.144,192.168.137.174,HTTP,160,HTTP/1.1 200 OK  (PNG)
393772,7282.142742,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
393779,7282.174684,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
393791,7282.243899,192.168.137.174,23.62.230.84,HTTP,354,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UV0001-NPVB30538_CN-0000000000337915-2BC03AVIM HTTP/1.1 
393793,7282.275194,23.62.230.84,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
393817,7283.185101,192.168.137.174,23.62.7.144,HTTP,281,GET /cdn/video/ALL/UV0013/NPVB26461_CN/0000000000000000000000000acbzp.PNG?country=us HTTP/1.1 
393853,7283.680304,23.62.7.144,192.168.137.174,HTTP,410,HTTP/1.1 200 OK  (PNG)
393899,7284.269707,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
393902,7284.277697,192.168.137.174,23.62.230.84,HTTP,354,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UV0004-NPVB26703_CN-0000000000322173-2BC03B13Y HTTP/1.1 
393904,7284.299095,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
393907,7284.303803,23.62.230.84,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
393934,7288.358911,192.168.137.174,23.62.7.144,HTTP,281,GET /cdn/video/ALL/UV0010/NPVB26737_CN/0000000000000000000000000aod8z.PNG?country=us HTTP/1.1 
393972,7289.034678,23.62.7.144,192.168.137.174,HTTP,844,HTTP/1.1 200 OK  (PNG)
394013,7289.491399,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
394024,7289.52583,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
394025,7289.53336,192.168.137.174,23.62.230.84,HTTP,354,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UV0013-NPVB26476_CN-0000000000329171-2BC03AP7E HTTP/1.1 
394027,7289.558054,23.62.230.84,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
394053,7292.494657,192.168.137.174,23.62.7.144,HTTP,281,GET /cdn/video/ALL/UV0004/NPVB27885_CN/0000000000000000000000000awyvi.PNG?country=us HTTP/1.1 
394093,7293.187453,23.62.7.144,192.168.137.174,HTTP,876,HTTP/1.1 200 OK  (PNG)
394139,7293.612826,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
394143,7293.629131,192.168.137.174,23.62.230.84,HTTP,354,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UV0010-NPVB29974_CN-0000000000335518-2BC039FDK HTTP/1.1 
394145,7293.637298,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
394147,7293.657433,23.62.230.84,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
