"No.","Time","Source","Destination","Protocol","Length","Info"
"27585","240.340822","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27586","240.341176","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27587","240.341176","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27588","240.347471","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27589","240.347496","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27590","240.347507","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27591","240.367402","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27592","240.367918","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27593","240.367918","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27594","240.372541","10.0.0.81","192.168.137.22","UDP","66","9305  >  9305 Len=24"
"27595","240.372588","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27596","240.372601","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27597","240.381120","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27598","240.406608","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27599","240.406633","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27600","240.415013","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27601","240.427142","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27602","240.427142","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27603","240.427142","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27604","240.437267","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27605","240.437668","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27606","240.437668","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27607","240.465300","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27608","240.465329","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27609","240.465341","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27610","240.471311","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27611","240.471311","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27612","240.471774","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27613","240.474425","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27614","240.474451","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27615","240.474463","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27616","240.506261","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27617","240.506607","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27618","240.506607","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27619","240.508710","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27620","240.508733","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27621","240.508744","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27622","240.540206","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27623","240.540206","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27624","240.540702","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27625","240.542377","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27626","240.542406","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27627","240.542419","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27628","240.575661","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27629","240.575661","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27630","240.575661","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27631","240.577224","10.0.0.81","192.168.137.22","UDP","96","9305  >  9305 Len=54"
"27632","240.577249","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27633","240.580204","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27634","240.600368","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27635","240.600368","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27636","240.609049","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27637","240.613177","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27638","240.613202","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27639","240.615478","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27640","240.636004","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27641","240.636004","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27642","240.636397","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27643","240.643790","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27644","240.643816","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27645","240.650825","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27646","240.669896","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27647","240.669896","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27648","240.670334","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27649","240.678253","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27650","240.678279","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27651","240.678290","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27652","240.704341","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27653","240.704341","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27654","240.704822","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27655","240.711242","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27656","240.711265","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27657","240.711276","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27658","240.739353","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27659","240.739353","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27660","240.739353","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27661","240.747194","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27662","240.747221","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27663","240.747233","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27664","240.779499","10.0.0.81","192.168.137.22","UDP","96","9305  >  9305 Len=54"
"27665","240.779522","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27666","240.779533","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27667","240.783475","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27668","240.784125","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27669","240.793070","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27670","240.810132","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27671","240.810132","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27672","240.810587","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27673","240.822548","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27674","240.822599","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27675","240.831622","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27676","240.835973","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27677","240.836679","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27678","240.836679","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27679","240.848680","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27680","240.848715","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27681","240.848729","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27682","240.872004","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27683","240.872004","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27684","240.872004","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27685","240.874414","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27686","240.877136","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27687","240.877156","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27688","240.907133","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27689","240.907133","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27690","240.907133","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27691","240.915615","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27692","240.915641","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27693","240.915653","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27694","240.933608","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27695","240.933608","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27696","240.942348","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27697","240.944693","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27698","240.944715","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27699","240.950153","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27700","240.967714","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27701","240.967714","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27702","240.976694","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27703","240.978012","10.0.0.81","192.168.137.22","UDP","96","9305  >  9305 Len=54"
"27704","240.978031","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27705","240.978044","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27706","241.002081","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27707","241.002575","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27708","241.011808","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27709","241.011833","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27710","241.011846","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27711","241.012162","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27712","241.037687","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27713","241.037687","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27714","241.038104","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27715","241.048531","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27716","241.049389","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27717","241.049410","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27718","241.072592","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27719","241.072592","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27720","241.072592","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27721","241.080187","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27722","241.080209","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27723","241.080220","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27724","241.107150","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27725","241.107150","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27726","241.107150","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27727","241.114583","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27728","241.114606","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27729","241.114618","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27730","241.136209","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27731","241.136209","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27732","241.136572","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27733","241.140163","Dell_c7:e0:05","Broadcast","ARP","42","Who has 10.0.0.1? Tell 192.168.137.1"
"27734","241.143624","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27735","241.145871","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27736","241.145893","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27737","241.170183","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27738","241.170183","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27739","241.170183","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27740","241.177902","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27741","241.177924","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27742","241.177936","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27743","241.206512","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27744","241.206512","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27745","241.207067","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27746","241.214296","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27747","241.214333","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27748","241.214345","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27749","241.240889","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27750","241.240889","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27751","241.241916","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27752","241.247965","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27753","241.247989","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27754","241.248000","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27755","241.274249","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27756","241.274293","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27757","241.275946","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27758","241.276644","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27759","241.276644","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27760","241.283215","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27761","241.302259","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27762","241.302259","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27763","241.302709","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27764","241.308846","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27765","241.308869","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27766","241.308880","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27767","241.336788","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27768","241.336788","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27769","241.345606","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27770","241.347204","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27771","241.347227","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27772","241.347238","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27773","241.371306","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27774","241.371306","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27775","241.371700","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27776","241.377551","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27777","241.377577","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27778","241.377602","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27779","241.405379","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27780","241.405379","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27781","241.405903","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27782","241.413732","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27783","241.413765","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27784","241.413777","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27785","241.440027","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27786","241.440748","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27787","241.441234","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27788","241.446421","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27789","241.446444","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27790","241.446456","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27791","241.474982","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27792","241.474982","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27793","241.474982","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27794","241.481579","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27795","241.481602","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27796","241.481612","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27797","241.509015","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27798","241.509015","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27799","241.509323","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27800","241.510998","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27801","241.511019","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27802","241.511030","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27803","241.543634","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27804","241.543634","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27805","241.544484","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27806","241.545031","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27807","241.545061","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27808","241.545074","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27809","241.569800","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27810","241.569800","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27811","241.578475","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27812","241.578500","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27813","241.578525","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27814","241.578624","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27815","241.606090","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27816","241.606090","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27817","241.606627","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27818","241.613803","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27819","241.613828","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27820","241.613839","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27821","241.642579","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27822","241.642579","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27823","241.642993","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27824","241.647694","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27825","241.647727","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27826","241.647740","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27827","241.669412","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27828","241.669412","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27829","241.677542","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27830","241.679449","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27831","241.679472","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27832","241.679483","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27833","241.703363","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27834","241.703363","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27835","241.711997","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27836","241.712209","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27837","241.712231","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27838","241.712242","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27839","241.737773","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27840","241.737773","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27841","241.738233","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27842","241.747647","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27843","241.747673","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27844","241.747684","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27845","241.773901","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27846","241.774489","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27847","241.775369","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27848","241.780786","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27849","241.780809","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27850","241.780820","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27851","241.809075","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27852","241.809075","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27853","241.809565","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27854","241.815398","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27855","241.815421","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27856","241.815434","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27857","241.835268","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27858","241.835268","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27859","241.841579","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27860","241.841604","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27861","241.844104","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27862","241.851791","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27863","241.869396","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27864","241.869396","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27865","241.869897","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27866","241.880084","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27867","241.880110","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27868","241.885063","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27869","241.904116","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27870","241.904116","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27871","241.904566","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27872","241.910462","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27873","241.910486","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27874","241.910496","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27875","241.913383","Dell_c7:e0:05","Broadcast","ARP","42","Who has 10.0.0.1? Tell 192.168.137.1"
"27876","241.945455","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27877","241.945478","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27878","241.945490","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27879","241.963078","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27880","241.963078","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27881","241.963685","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27882","241.975156","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27883","241.975156","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27884","241.975659","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27885","242.000990","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27886","242.000990","192.168.137.22","10.0.0.81","UDP","88","9305  >  9305 Len=46"
"27887","242.004926","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27888","242.004952","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27889","242.004978","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
"27890","242.009892","192.168.137.22","10.0.0.81","UDP","77","9305  >  9305 Len=35"
"27891","242.014032","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27892","242.014054","10.0.0.81","192.168.137.22","UDP","88","9305  >  9305 Len=46"
"27893","242.014078","10.0.0.81","192.168.137.22","UDP","77","9305  >  9305 Len=35"
